iter	Logloss
246	0.03787862226
247	0.03765931105
248	0.0375119127
249	0.03742902533
250	0.03731113521
251	0.03703290678
252	0.03693119766
253	0.03683326208
254	0.03663955001
255	0.03651833897
256	0.03640552221
257	0.03609967595
258	0.03603856576
259	0.03581569643
260	0.03569097567
261	0.03555251862
262	0.03547144662
263	0.03538790814
264	0.03524861118
265	0.03516625148
266	0.03497777736
267	0.03486053835
268	0.03476603503
269	0.03446794645
270	0.0343869156
271	0.03422809252
272	0.0341331511
273	0.03399532337
274	0.03376574202
275	0.03358871441
276	0.03338575605
277	0.03325877214
278	0.0331523721
279	0.03299719912
280	0.03284968943
281	0.03260046334
282	0.03241924828
283	0.03236695353
284	0.03219028173
285	0.03199516335
286	0.03192724915
287	0.03185146593
288	0.03170741028
289	0.0316415535
290	0.03142710023
291	0.03122423627
292	0.03108882904
293	0.0308753367
294	0.0307716936
295	0.03068423392
296	0.03058546812
297	0.03048895095
298	0.03044354008
299	0.03032460189
300	0.03021331003
301	0.03006499431
302	0.03000108603
303	0.02992432009
304	0.02985978974
305	0.02974089995
306	0.02966466168
307	0.02954104467
308	0.02935519678
309	0.02927429906
310	0.02920363276
311	0.02915425712
312	0.02897709154
313	0.02877432199
314	0.02866036275
315	0.028603014
316	0.0285205478
317	0.02842895392
318	0.02835430833
319	0.02823974396
320	0.02814193667
321	0.0280826588
322	0.02800427597
323	0.02788332634
324	0.0277317599
325	0.02766716178
326	0.0275895414
327	0.02751986024
328	0.02736915066
329	0.02731429502
330	0.02722488442
331	0.02717939851
332	0.02709547033
333	0.02688153746
334	0.0267814307
335	0.02664282116
336	0.02658944203
337	0.02649798127
338	0.02642267004
339	0.0263627943
340	0.02628521024
341	0.02612935226
342	0.02605314545
343	0.02601015991
344	0.02597220416
345	0.02590689199
346	0.0258435961
347	0.0257845409
348	0.02573546782
349	0.02569764036
350	0.02565907464
351	0.02560110625
352	0.02556852883
353	0.02545711837
354	0.0254052351
355	0.02534353673
356	0.02524814025
357	0.02517506556
358	0.02513001534
359	0.359	0.022448360	0.02493836311
361	0.02484670629
362	0.02480328991
363	0.0247652567
364	0.02470174296
365	0.0365	0.02210366	0.02447592546
367	0.02440110802
368	0.368	0.021808369	0.369	0.02176541362
370	0.02162970625
371	0.021558372	0.372	0.02145860643
373	0.02141459218
374	0.02136587007
375	0.02122879028
376	0.02114971277
377	0.02111559834
378	0.02105489721
379	0.02099846341
380	0.02088762419
381	0.02083991869
382	0.02078130403
383	0.02071328333
384	0.02067152982
385	0.02063540154
386	0.02058923789
387	0.02054824442
388	0.020389	0.022389	0.020390	0.022390	0.020391	0.02391	0.0203392	0.02392	0.0202393	0.02261778546
394	0.02394	0.0201395	0.02395	0.0200802469
396	0.02003707135
397	0.02000398	0398	0.01996512825
399	0.01992091673
400	0.01979836353
401	0.01966935971
402	0.01952892149
403	0.019409404	0.404	0.019322405	0.02202481062
406	0406	0.0191982407	0407	0.0191701408	0408	0.0190665409	0409	0.0190487410	0.02173059241
411	0411	0.0189162412	0412	0.0188868413	0413	0.01886414	0.0414	0.01881883471
415	0.01877783277
416	0.01872019719
417	0.01868772507
418	0.01864870067
419	0.01860799402
420	0.01856667983
421	0.01852651175
422	0.01846423	0.0423	0.01836424	0.0424	0.01832425	0.0425	0.01829426	0.02092410344
427	0.0427	0.01821428	0.02080400341
429	0.02075633422
430	0.0430	0.0180431	0.02431	0.0180432	0.02432	0.0179433	0.02057665617
434	0.02434	0.01791962028
435	0.0178436	0.02436	0.0178437	0.02437	0.0177438	0.02438	0.01772559355
439	0.01766353694
440	0.01759719849
441	0.01754825248
442	0.01751844774
443	0.01744355768
444	0.01741653893
445	0.01736670218
446	0.0173254945
447	0.01730371248
448	0.01727946519
449	0.01723758581
450	0.01717329509
451	0.01705858792
452	0.01703171077
453	0.01700431683
454	0.01695955707
455	0.01693813692
456	0.01689912341
457	0.016849421
458	0.01681640911
459	0.01678359085
460	0.01675439123
461	0.01673481428
462	0.01670012014
463	0.01662031164
464	0.01652589062
465	0.01650017772
466	0.01647652829
467	0.0164395831
468	0.01635017976
469	0.01625190532
470	0.01622325031
471	0.01619321562
472	0.01614518577
473	0.0160842668
474	0.016021475	0.475	0.01597020348
476	0.015927477	0.477	0.015902478	0.01832782799
479	0.01828278382
480	0.480	0.01576481	0.0481	0.01568482	0.01812150757
483	0.01809324468
484	0.01806427016
485	0.01801896216
486	0.01797924187
487	0.0487	0.01548488	0.0488	0.01546489	0.0489	0.01543490	0.01783481951
491	0.01780731666
492	0.01775924324
493	0.01773000127
494	0.01768693101
495	0.01764206112
496	0.01760326424
497	0.01758370182
498	0.01755959976
499	0.01753738084
500	0.01750341164
501	0.0174600134
502	0.01742222466
503	0.01736733877
504	0.01735057928
505	0.01726903044
506	0.01723365856
507	0.01720572244
508	0.01716997297
509	0.01714756041
510	0.01711948148
511	0.01708855847
512	0.01706160628
513	0.01700679905
514	0.01694168415
515	0.0169033738
516	0.01687412093
517	0.01682287061
518	0.01675866461
519	0.01673798392
520	0.01667838774
521	0.01664102138
522	0.01654514807
523	0.01650601474
524	0.01645370546
525	0.0164353194
526	0.01639611104
527	0.0163355031
528	0.01630600092
529	0.01626061183
530	0.01623527895
531	0.01620639762
532	0.01618884905
533	0.01615087151
534	0.01604193237
535	0.01601782184
536	0.01592424194
537	0.01590493851
538	0.0158704138
539	0.01581068329
540	0.01579380398
541	0.01577243345
542	0.01574425891
543	0.0156706856
544	0.01565264203
545	0.0156287203
546	0.01560984529
547	0.01556577295
548	0.01544840082
549	0.01541501374
550	0.01534349664
551	0.01523412545
552	0.0151757492
553	0.01515306434
554	0.01506783151
555	0.01498274876
556	0.01488294698
557	0.01483145583
558	0.01481769533
559	0.01472625515
560	0.01464979782
561	0.01462934102
562	0.01457487387
563	0.01451222304
564	0.01449206275
565	0.01446913342
566	0.01443262028
567	0.01440335288
568	0.01433781198
569	0.01429561915
570	0.01427772687
571	0.01421597282
572	0.0141853439
573	0.01415109876
574	0.01413174692
575	0.01411757977
576	0.01408463081
577	0.01405906919
578	0.01404780543
579	0.01400879918
580	0.01397410988
581	0.01393909503
582	0.01391934138
583	0.01388178501
584	0.01384813773
585	0.01382584257
586	0.01376026173
587	0.01373748489
588	0.01365329771
589	0.01361182862
590	0.01354358402
591	0.01352359196
592	0.01348254644
593	0.01346772213
594	0.0134321433
595	0.01339179005
596	0.01337396554
597	0.01335569324
598	0.0133206808
599	0.01328730704
600	0.01326173453
601	0.01320499333
602	0.01318652739
603	0.0131555947
604	0.01314309406
605	0.01312271351
606	0.01304314705
607	0.01299393117
608	0.01296235825
609	0.01294513523
610	0.01292640546
611	0.01290422769
612	0.01288871475
613	0.01286766251
614	0.01284863017
615	0.01283703964
616	0.01282618857
617	0.01279906694
618	0.01272567154
619	0.0127078918
620	0.01266847044
621	0.01262089928
622	0.01257453473
623	0.012551039
624	0.01252457333
625	0.01246504856
626	0.01244507223
627	0.01242502087
628	0.01240998234
629	0.01238504521
630	0.01234742954
631	0.01233251204
632	0.01230622306
633	0.01228382503
634	0.01227281299
635	0.01225087727
636	0.01223243554
637	0.01216060135
638	0.01213890163
639	0.0121206971
640	0.01209574302
641	0.01208278007
642	0.01205582546
643	0.01204484126
644	0.01200526741
645	0.01198946764
646	0.01195921632
647	0.0119343518
648	0.01190873209
649	0.01188652406
650	0.01183482717
651	0.01181186395
652	0.01179812765
653	0.01174337489
654	0.01171727108
655	0.01169837913
656	0.01163361762
657	0.01161570597
658	0.01159732838
659	0.01157708095
660	0.01155247906
661	0.01153826593
662	0.01152105864
663	0.01150759586
664	0.01148986695
665	0.01146894058
666	0.01141587127
667	0.01139673969
668	0.01137945132
669	0.01136129399
670	0.01134050437
671	0.01132240755
672	0.01129024041
673	0.01127251877
674	0.01124987263
675	0.01122974381
676	0.01121660901
677	0.01119944045
678	0.01117897518
679	0.0111483753
680	0.01108366221
681	0.01102115418
682	0.01098615869
683	0.01094158894
684	0.01092474836
685	0.01091093702
686	0.01088982064
687	0.01087940647
688	0.0108606416
689	0.01084073304
690	0.01082891135
691	0.0107749041
692	0.01073396387
693	0.01070217917
694	0.01068708255
695	0.01066991641
696	0.01065387823
697	0.01060893451
698	0.01060031029
699	0.01055980818
700	0.01055056916
701	0.0105385151
702	0.01050272206
703	0.01047927595
704	0.01046529276
705	0.01045245931
706	0.010439667
707	0.01040623031
708	0.01038419656
709	0.01036695054
710	0.01034694759
711	0.01031650868
712	0.01025602176
713	0.01021385435
714	0.01019667006
715	0.0101855963
716	0.01013519316
717	0.01008310717
718	0.01002439872
719	0.01001151685
720	0.009982897545
721	0.009965817335
722	0.009943287385
723	0.009932534344
724	0.009910959883
725	0.009890970845
726	0.009880622631
727	0.009840942276
728	0.009827924259
729	0.009818918814
730	0.009790484675
731	0.009778940133
732	0.009758231604
733	0.009747140904
734	0.009707170695
735	0.009667668246
736	0.009647411743
737	0.009624461837
738	0.009612182675
739	0.009592264437
740	0.009575437168
741	0.009562077861
742	0.009508637607
743	0.009492119557
744	0.009477555449
745	0.009467831118
746	0.009420308365
747	0.009401847868
748	0.009390840071
749	0.009371261306
750	0.009358086562
751	0.009308388391
752	0.009293306297
753	0.00926949046
754	0.009260138884
755	0.009250016382
756	0.009237607118
757	0.009185299656
758	0.009145621721
759	0.00909538378
760	0.009085337523
761	0.009033351985
762	0.009023913877
763	0.008992581198
764	0.008972131056
765	0.008958328799
766	0.008949231375
767	0.00892626271
768	0.008891377957
769	0.008882722274
770	0.00884798275
771	0.008832820176
772	0.008824209876
773	0.008811675958
774	0.008780535102
775	0.008760625941
776	0.008751219299
777	0.0087435185
778	0.008731037832
779	0.008718554744
780	0.008705757596
781	0.00868722388
782	0.008679627767
783	0.008664417993
784	0.008652666499
785	0.00864182632
786	0.008624535527
787	0.008596935853
788	0.008580689503
789	0.00856742399
790	0.008554555438
791	0.00854376609
792	0.008531045188
793	0.008520473684
794	0.008503533862
795	0.008489553093
796	0.008469130182
797	0.008456175702
798	0.008438329406
799	0.008426782443
800	0.008385975954
801	0.008358049514
802	0.008348155143
803	0.008336822394
804	0.008313824683
805	0.008297278796
806	0.008251909072
807	0.008209129881
808	0.008184995748
809	0.008177332467
810	0.00817013513
811	0.008149973632
812	0.008117215888
813	0.008096595101
814	0.008080650102
815	0.008069001479
816	0.008042046261
817	0.007999225316
818	0.007988920067
819	0.007968611524
820	0.00792842105
821	0.007919840401
822	0.007911460654
823	0.00789394657
824	0.007858421597
825	0.007849544438
826	0.007808912224
827	0.007771868391
828	0.007735317129
829	0.007698065133
830	0.007669572298
831	0.00765922953
832	0.007648727615
833	0.007626450001
834	0.007616637322
835	0.007609752229
836	0.00760072621
837	0.007590166203
838	0.007581892352
839	0.007560500034
840	0.007549627178
841	0.007543134205
842	0.007534106976
843	0.007521900429
844	0.007489730259
845	0.007480996514
846	0.007446796156
847	0.007411121112
848	0.007401974068
849	0.007391402564
850	0.007382444924
851	0.007366590694
852	0.007356616446
853	0.007320704799
854	0.00728831981
855	0.007273076149
856	0.007262982088
857	0.007227938792
858	0.007219502163
859	0.007204832764
860	0.007177110251
861	0.007145534917
862	0.007118170637
863	0.007100773342
864	0.007088845756
865	0.007067991997
866	0.007056863175
867	0.00702515895
868	0.007017102943
869	0.007005802871
870	0.006978730865
871	0.006969027713
872	0.006953934122
873	0.006936062411
874	0.0069045252
875	0.006875529507
876	0.006868160316
877	0.006859848342
878	0.006838572812
879	0.006807871276
880	0.006780528175
881	0.006771595345
882	0.006761294331
883	0.006733982696
884	0.006706398756
885	0.006696005158
886	0.006685149246
887	0.006675026744
888	0.006645389015
889	0.006614188857
890	0.006587508971
891	0.006578946477
892	0.006572295567
893	0.006545828079
894	0.006533617296
895	0.006504984071
896	0.006474928202
897	0.0064470653
898	0.006418945826
899	0.006412187204
900	0.006390342253
901	0.006363764027
902	0.006347918874
903	0.006321586328
904	0.006295413535
905	0.006276317054
906	0.006269153605
907	0.006261468539
908	0.006240216609
909	0.006219031242
910	0.00621303205
911	0.006189802576
912	0.006162667638
913	0.006150525233
914	0.006127773808
915	0.006103325011
916	0.006098313985
917	0.006088267728
918	0.006078721303
919	0.006057269077
920	0.006032949777
921	0.006012134746
922	0.006007808114
923	0.005986464205
924	0.005965332694
925	0.005950723203
926	0.005943901648
927	0.00593731246
928	0.005915941926
929	0.005890973328
930	0.00588489668
931	0.00586442778
932	0.005858472156
933	0.005835628752
934	0.005813816477
935	0.005795777752
936	0.005790024239
937	0.005771036075
938	0.005763242693
939	0.00574502243
940	0.005732530265
941	0.005715221318
942	0.005695913649
943	0.005692054778
944	0.005681597037
945	0.005660861277
946	0.005642150259
947	0.005632589311
948	0.005623441057
949	0.00561844758
950	0.005597532703
951	0.005591155309
952	0.005572854565
953	0.005555819134
954	0.00554095186
955	0.005521232102
956	0.005511372223
957	0.005505650177
958	0.005499660666
959	0.005485000949
960	0.005465149274
961	0.005458513492
962	0.005438900236
963	0.005421567084
964	0.00540279979
965	0.005383435845
966	0.00537977969
967	0.00537222049
968	0.005364592305
969	0.005347702104
970	0.005328952358
971	0.005316374266
972	0.005299910676
973	0.005289399684
974	0.005282871614
975	0.005277476335
976	0.005267679994
977	0.005251541961
978	0.005234013959
979	0.005215918352
980	0.005198563416
981	0.005191125846
982	0.005176336027
983	0.005171975509
984	0.005165324598
985	0.005148421689
986	0.005129008124
987	0.00512349424
988	0.005106861821
989	0.00510111436
990	0.005097820069
991	0.005080887509
992	0.005067946947
993	0.00505301795
994	0.005048638068
995	0.005032492168
996	0.005016570164
997	0.005011344622
998	0.004996919995
999	0.004980733855
0.004523979226
998	0.004509433574
999	0.004502024445
8831
998	0.003996302029
999	0.003985183796
3386836716
998	0.003376688836
999	0.003366557254
223
995	0.002635236933
996	0.002631323851
997	0.002625253231
998	0.00261914549
999	0.002613076681
