iter	Logloss
232	0.01769697633
233	0.01756263493
234	0.01737926236
235	0.01724012494
236	0.01711877602
237	0.01696478869
238	0.01688197771
239	0.01677467689
240	0.01664233336
241	0.0164738432
242	0.01632980697
243	0.01616645424
244	0.01605882402
245	0.01595655545
246	0.01586016536
247	0.01576484714
248	0.01569096673
249	0.0155942041
250	0.01547033266
251	0.01540082516
252	0.01530645347
253	0.01521766357
254	0.01512525617
255	0.01502923091
256	0.01496483987
257	0.01485891525
258	0.01480297053
259	0.01472910043
260	0.01461076015
261	0.01453452411
262	0.01448304493
263	0.01434771675
264	0.01424585852
265	0.01414988179
266	0.01404187397
267	0.01395944823
268	0.01386358313
269	0.01380602704
270	0.01369514245
271	0.01362289434
272	0.01352436631
273	0.01345131228
274	0.0133651002
275	0.01324575777
276	0.01316128224
277	0.01307643387
278	0.01297945031
279	0.01288566094
280	0.01277753269
281	0.01271316243
282	0.01263790844
283	0.01258026394
284	0.01251666503
285	0.01246526655
286	0.01239043687
287	0.01230400114
288	0.01224905345
289	0.012184721
290	0.01211156465
291	0.01202259621
292	0.01197097642
293	0.01189536392
294	0.01184446671
295	0.01180107355
296	0.01173427824
297	0.01168651718
298	0.01162100203
299	0.01154928467
300	0.01149421145
301	0.01144278637
302	0.01137877497
303	0.01131200658
304	0.01126373651
305	0.01121161784
306	0.01115455713
307	0.01110688612
308	0.01107643675
309	0.01101792608
310	0.01094921072
311	0.01088525385
312	0.01083664509
313	0.01078487205
314	0.01073806828
315	0.01065451474
316	0.0106066191
317	0.01052457968
318	0.01046763631
319	0.01040350192
320	0.01034519567
321	0.01029739573
322	0.01025896952
323	0.01018135253
324	0.01013281028
325	0.01007443854
326	0.01001752462
32327	0.009684144113
328	0.009635291028
329	0.009595101287
330	0.009557329307
331	0.0095196895332332	0.009470850358
333	0.009429239477
334	0.009388271163
335	0.009343463664
336	0.009285224499
337	0.009236778949
338	0.009198510759
339	0.009147926938
340	0.009109998346
341	0.009077615784
342	0.009044490494
343	0.009014547813
344	0.008978342438
345	0.008948625777
346	0.0089117583347347	0.008858051435
348	0.008829579519
349	0.008785375004
350	0.008750316946
351	0.008709427187
352	0.008678238543
353	0.008644884058
354	0.008612628689
355	0.008575893744
356	0.008537875283
357	0.008497448529
358	0.008462949904
359	0.008432336619
360	0.008376533546
361	0.008339906763
362	0.008298297088
363	0.008243977705
364	0.008208170946
365	0.008171149462
366	0.008147171364
367	0.008127489654
368	0.008104465938
369	0.008071677141
370	0.008047233373
371	0.007995508749
372	0.007963972857
373	0.007926819547
374	0.007893044337
375	0.007858909739
376	0.007830160461
377	0.007812732982
378	0.007785605458
379	0.007748756443
380	0.007712114126
381	0.007686897445
382	0.007659875085
383	0.007623602362
384	0.007600885526
385	0.007573705501
386	0.00754158074
387	0.007522433147
388	0.007490590096
389	0.007444749013
390	0.007417204463
391	0.00738739968
392	0.007362059934
393	0.007330778385
394	0.007316260072
395	0.007277570251
396	0.007260446881
397	0.007230544039
398	0.007208714346
399	0.007178924496
400	0.007150241039
401	0.007125860888
402	0.007105616749
403	0.00708617328
404	0.007057995917
405	0.007030412589
406	0.007017879644
407	0.006991837667
408	0.006966300797
409	0.0410	0.006898662889
411	0.006878077994
412	0.006857266613
413	0.006828116957
414	0.006797265417
415	0.006771284153
416	0.006746492451
417	0.006720595982
418	0.006682389668
419	0.006654927314
420	0.006629739813
421	0.006605074224
422	0.006580144589
423	0.006558890505
424	0.006539628919
425	0.006503482742
426	0.006485883927
427	0.006468550357
428	0.006445202017
429	0.00642956576
430	0.006410118897
431	0.00639149177
432	0.006366176837
433	0.006343444484
434	0.006317688208
435	0.006298256408
436	0.00626427396
437	0.006240175618
438	0.006217583599
439	0.00619902588
440	0.006179377426
441	0.006163759901
442	0.006143871414
443	0.006125019619
444	0.006100963856
445	0.006081324906
446	0.006068972843
447	0.006052610253
448	0.006025430229
449	0.006001089524
450	0.0059450	0.005451	0.00451	0.00592043313
452	0.00590305275
453	0.005880341723
454	0.005867427354
455	0.005843891191
456	0.005819995216
457	0.005794561074
458	0.005775169876
459	0.005759003856
460	0.005735806948
461	0.005716932159
462	0.005701361812
463	0.005685118447
464	0.0056682109
465	0.005646120156
466	0.005631964725
467	0.005610984056
468	0.00559720991
469	0.005577276512
470	0.005557057016
471	0.005537820199
472	0.005524005374
473	0.00550203443
474	0.005475238151
475	0.005464989776
476	0.005451419057
477	0.005431378534
478	0.005413563151
479	0.00540272944
480	0.005388050383
481	0.005373117215
482	0.005359416744
483	0.005339483819
484	0.005331237184
485	0.005314533909
486	0.00528910178
487	0.005272826699
488	0.005258726104
489	0.005242711886
490	0.00523099312
491	0.00521623613
492	0.005201938581
493	0.00519247974
494	0.005176416062
495	0.005156446264
496	0.005138415256
497	0.005120463255
498	0.00510618539
499	0.005090600799
500	0.005075642844
501	0.005052289179
502	0.005039026584
503	0.005023639995
504	0.005006939201
505	0.004991804234
506	0.004980781289
507	0.004970171621
508	0.004955940097
509	0.004943079338
510	0.004923465814
511	0.004906749
512	0.004888748559
513	0.004873937701
514	0.00485997509
515	0.004842711051
516	0.004830081722
517	0.004817054691
518	0.00480245122
519	0.004786442812
520	0.004773230391
521	0.004759689348
522	0.004752439502
523	0.004737613128
524	0.004726644057
525	0.004712504508
526	0.004697199577
527	0.004681059704
528	0.004665527531
529	0.00465471183
530	0.004642067639
531	0.004625261691
532	0.004614383629
533	0.004600983476
534	0.004588731992
535	0.004574026281
536	0.004562941272
537	0.004552658556
538	0.004538716284
539	0.00452876729
540	0.004515968226
541	0.004503099302
542	0.004487282699
543	0.004471865023
544	0.004458366895
545	0.004443320044
546	0.004431128754
547	0.004418206929
548	0.004407366608
549	0.004393197142
550	0.004384066537
551	0.004372124228
552	0.004362811622
553	0.004344855123
554	0.004331523316
555	0.004319242606
556	0.004306824242
557	0.00429722151
558	0.004286671748
559	0.004275082508
560	0.00426894547
561	0.004261019667
562	0.004248848589
563	0.004234928963
564	0.004223533617
565	0.004211690516
566	0.00419498411
567	0.004187092852
568	0.004176520921
569	0.004168912372
570	0.004158364532
571	0.004150570051
572	0.004137996741
573	0.004128392899
574	0.004119783749
575	0.004103573791
576	0.004094772895
577	0.004082262325
578	0.004069543757
579	0.004061510987
580	0.004051593984
581	0.00404337484
582	0.004034313659
583	0.004023416181
584	0.004013586843
585	0.004003372268
586	0.003994941433
587	0.003980518199
588	0.003970526935
589	0.003962048386
590	0.003954384799
591	0.003943254931
592	0.003935633163
593	0.003925842822
594	0.003915912953
595	0.003594	0.0039596	0.003900237294
597	0.003596	0.003598	0.003597	0.0039599	0.003598	0.0039600	0.003864825806
601	0.003857608605
602	0.00384584947
603	0.003839330779
604	0.003829979675
605	0.003821148027
606	0.00381079567
607	0.0038606	0.003869131631
607	0.003857338252
608	0.00384770087
609	0.003839480362
610	0.003831218786
611	0.0038238868
612	0.003815328954
613	0.003801129293
614	0.003792079448
615	0.003784250861
616	0.003777765249
617	0.00376761808
618	0.003758601636
619	0.003752483185
620	0.003741218064
621	0.003734511983
622	0.003727116712
623	0.00371716165
624	0.003709502935
625	0.003699398652
626	0.003690440836
627	0.003682884727
628	0.003674095059
629	0.003666011708
630	0.003658271529
631	0.003650257582
632	0.003640289498
633	0.0036298216
634	0.003622625157
635	0.0036166466
636	0.003608807606
637	0.003602296406
638	0.003594030326
639	0.003587872913
640	0.003577459773
641	0.0035698596
642	0.003563902836
643	0.003554545793
644	0.003544018772
645	0.003534040646
646	0.003526274721
647	0.003520066963
648	0.003510050761
649	0.003504649793
650	0.003497889712
651	0.0034892435
652	0.003481022786
653	0.003471683268
654	0.003464530919
655	0.00345705095
656	0.003451244263
657	0.003440869559
658	0.003432278862
659	0.003424194148
660	0.003417099768
661	0.003409877242
662	0.003400495834
663	0.00338896068
664	0.003380318447
665	0.003368833064
666	0.003362401134
667	0.003355037261
668	0.003346452821
669	0.003340428151
670	0.00333198368
671	0.003323389809
672	0.003314451062
673	0.003306383519
674	0.003297467856
675	0.003288744705
676	0.003282236141
677	0.003277426447
678	0.003270493882
679	0.003261637188
680	0.003253830042
681	0.003247223036
682	0.00323909142
683	0.003232860907
684	0.003226280293
685	0.003221301143
686	0.003213655184
687	0.003207533138
688	0.003199994687
689	0.003192955169
690	0.003186560237
691	0.003179474733
692	0.00317395494
693	0.003166861988
694	0.00316253913
695	0.003155302396
696	0.003149556904
697	0.003141403497
698	0.003134532381
699	0.003129622443
700	0.003124626103
701	0.003117150779
702	0.00311209782
703	0.003105452565
704	0.003099911604
705	0.003093310671
706	0.003087044335
707	0.003079362003
708	0.003072267159
709	0.003066224629
710	0.003059520217
711	0.003054559756
712	0.00304764297
713	0.003040068072
714	0.00303418011
715	0.003027714891
716	0.003023518535
717	0.00301594368
718	0.003008610676
719	0.003001235828
720	0.002995634871
721	0.002988596819
722	0.002984207196
723	0.002979253621
724	0.002973802131
725	0.002968073885
726	0.002961231036
727	0.002956444603
728	0.002949663634
729	0.002940791475
730	0.002936057706
731	0.002931542216
732	0.00292628209
733	0.002920615602
734	0.002913740444
735	0.002908722112
736	0.002904216075
737	0.002898235206
738	0.002893429248
739	0.002886813396
740	0.002882628845
741	0.002875935223
742	0.002868967909
743	0.002863133218
744	0.00285670746
745	0.002850263567
746	0.002844478304
747	0.002839719846
748	0.002834505348
749	0.002828106789
750	0.002823222151
751	0.002818300932
752	0.002811960964
753	0.002806921641
754	0.002802030217
755	0.002796891106
756	0.002791467544
757	0.002785641152
758	0.002780734667
759	0.002776794818
760	0.002772066897
761	0.00276623187
762	0.002761690057
763	0.002756339887
764	0.002750026031
765	0.00274396848
766	0.002739638186
767	0.002734894053
768	0.002729549934
769	0.002725715563
770	0.002721535553
771	0.002716583616
772	0.002710565427
773	0.002704480108
774	0.002700758009
775	0.002696542352
776	0.002691172887
777	0.002686992946
778	0.002681816034
779	0.002678174921
780	0.002673468327
781	0.002669255376
782	0.002663289455
783	0.002657911775
784	0.002653880755
785	0.002649614486
786	0.002645115322
787	0.002640428445
788	0.002636246951
789	0.002631291948
790	0.00262751252
791	0.00262278189
792	0.002617164205
793	0.002611458115
794	0.002605886977
795	0.002600682349
796	0.00259595411
797	0.002592782223
798	0.002588437566
799	0.002582882727
800	0.002577597507
801	0.002572070489
802	0.002566614923
803	0.002563293745
804	0.002559238664
805	0.002553959672
806	0.002550664954
807	0.002546401658
808	0.00254124495
809	0.002536490022
810	0.002532316274
811	0.00252770632
812	0.002522959391
813	0.002518642686
814	0.002514595033
815	0.002511303631
816	0.002507246895
817	0.002504119505
818	0.002500074496
819	0.002496209686
820	0.002491546109
821	0.002487252425
822	0.002483541141
823	0.002479443039
824	0.002476308459
825	0.002472322065
826	0.002468163334
827	0.002464275856
828	0.002460546081
829	0.00245607059
830	0.002451239837
831	0.002446897819
832	0.002443022765
833	0.0024395977
834	0.002434670445
835	0.002430189422
836	0.002425639998
837	0.002420893925
838	0.002417975031
839	0.002413173224
840	0.00240869289
841	0.002404883608
842	0.002400904594
843	0.00239641151
844	0.002391905864
845	0.002388751652
846	0.002385838546
847	0.002381881487
848	0.002378228948
849	0.002375313528
850	0.002371213418
851	0.002366626144
852	0.002363239001
853	0.002359134718
854	0.002355262692
855	0.002352446425
856	0.00234781729
857	0.002343665415
858	0.002339905971
859	0.002336414085
860	0.002332914204
861	0.002329296113
862	0.002325034777
863	0.002320633629
864	0.002317146921
865	0.002314044371
866	0.002309774941
867	0.002305496885
868	0.002300963569
869	0.002297075236
870	0.002292593126
871	0.002289041593
872	0.002286042684
873	0.002282544627
874	0.002278643194
875	0.002275175034
876	0.002270874577
877	0.002267369111
878	0.002263816515
879	0.002259690472
880	0.0022553219
881	0.002252111528
882	0.002248288364
883	0.002245830292
884	0.002242676759
885	0.002238889663
886	0.002234777463
887	0.002230758687
888	0.002226732485
889	0.002223496615
890	0.002219758768
891	0.00221627298
892	0.00221230532
893	0.002208246076
894	0.002204694208
895	0.002200837547
896	0.002196916362
897	0.002193973871
898	0.002189941351
899	0.002185988449
900	0.002182723891
901	0.002178874
902	0.002175772245
903	0.00217269376
904	0.002169669732
905	0.002166796397
906	0.002163383559
907	0.002159902459
908	0.00215705758
909	0.002154472876
910	0.002151056984
911	0.002147404712
912	0.00214445433
913	0.002140681761
914	0.00213753258
915	0.002134214375
916	0.00213131488
917	0.002127695717
918	0.002124089022
919	0.002121595595
920	0.002119073334
921	0.002115721735
922	0.002112704776
923	0.002109215661
924	0.002106782071
925	0.002103298696
926	0.002099780513
927	0.002096949938
928	0.002094063138
929	0.002090505709
930	0.00208738283
931	0.002084583718
932	0.002082236792
933	0.002079866737
934	0.002076921658
935	0.002074542263
936	0.00207114903
937	0.002067579375
938	0.002064212186
939	0.00206142388
940	0.002058141841
941	0.002055352563
942	0.002052682972
943	0.002049981824
944	0.002046782479
945	0.002043901803
946	0.002040612126
947	0.002037454241
948	0.002034860222
949	0.002031372126
950	0.00202909233
951	0.002027032714
952	0.002024330315
953	0.002021684777
954	0.002018667178
955	0.002015632403
956	0.002012593023
957	0.00201037155
958	0.002008036953
959	0.002005854843
960	0.002003242366
961	0.002001209246
962	0.001999001097
963	0.001996760964
964	0.001993988669
965	0.001991337669
966	0.001988119281
967	0.001985532728
968	0.00198241224
969	0.001980205415
970	0.00197727857
971	0.001974740388
972	0.001972617267
973	0.001969353656
974	0.001966512837
975	0.001963930593
976	0.001960765754
977	0.001958764045
978	0.001955756139
979	0.001952840914
980	0.001950855594
981	0.001948576787
982	0.001946151785
983	0.001943115123
984	0.001940407705
985	0.001938139409
986	0.001935114924
987	0.001932720556
988	0.0019301354
989	0.001928114648
990	0.00192506474
991	0.001922599555
992	0.00192071807
993	0.00191822753
994	0.001915851958
995	0.001913671959
996	0.001911301496
997	0.001908192624
998	0.001905725853
999	0.001903423772
01940336517
